gene	a100	a101	a102	a103	a104	a105	a106	a107	a108	a109	a10	a110	a111	a112	a113	a114	a115	a116	a117	a118	a119	a11	a120	a12	a13	a14	a15	a16	a17	a18	a19	a1	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a2	a30	a31	a32	a33	a34	a35	a36	a37	a38	a39	a3	a40	a41	a42	a43	a44	a45	a46	a47	a48	a49	a4	a50	a51	a52	a53	a54	a55	a56	a57	a58	a59	a5	a60	a61	a62	a63	a64	a65	a66	a67	a68	a69	a6	a70	a71	a72	a73	a74	a75	a76	a77	a78	a79	a7	a80	a81	a82	a83	a84	a85	a86	a87	a88	a89	a8	a90	a91	a92	a93	a94	a95	a96	a97	a98	a99	a9
quinolone__QnrE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.685272855033411e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
quinolone__QnrE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.685272855033411e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
quinolone__QnrS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2495911932964464e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
quinolone__QnrS10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015748773579889338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.198749797044747e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
quinolone__QnrS11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2495911932964464e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
quinolone__QnrS15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010284913358295079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
quinolone__QnrS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014611437799287098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
quinolone__QnrS4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.345663058208925e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
quinolone__QnrS5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010713451414890706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
quinolone__QnrS7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015855908094038245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
quinolone__QnrS8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036961407381372937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002894191244934317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.571496290982456e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
quinolone__QnrS9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2495911932964464e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.571496290982456e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
quinolone__sdrM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.993399767194595e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rifamycin__arr-2	0	0	0	0	7.207756352167712e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.054803259671678e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rifamycin__arr-3	0	0	0	0	7.83242856935558e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rifamycin__iri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5809252596464595e-05	2.6431438056589234e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.116893496711503e-05	0	0	0	0	0	0	3.2050627220709486e-05	0	1.4738586252911854e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2129948284819112e-05	0	0	0	0
rifamycin__RbpA	0	0	0	0	0	0	0	0	0	0	0	0	0	8.150941242881791e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002193968866517423	0	0	0	0	0	0.00010616406632973276	0	0	0	0	0.00013479487862830383	0	0	0	0	0	0	0	0	0	0	0	0.00018306607002107085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.872752295502569e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rifamycin__rphA	4.51098518182426e-05	1.3687758505135977e-05	0.0001640993747549029	0.00011263440274694169	7.633222293603185e-05	0.0001078090369012079	0.00010903293335422711	5.054899056459257e-05	5.060842614600299e-05	0.00014281480105257573	6.050703796572248e-05	9.318328387206013e-05	8.928590601231855e-05	5.6870899117284724e-05	9.28018721155598e-05	0.00026139495283042217	7.996519980991182e-05	0.00013619007007498765	0.00015290919727164833	0.00011261593368290742	0	0.00014841077562025744	8.12974300560454e-05	8.519781484643577e-05	3.159043835701761e-05	4.5365693469653944e-05	1.7227699215950354e-05	3.3108874558469354e-05	0.00022056229256726872	0.00017403942898014784	0.00012096815424740811	0.00010273841323881725	0.000161051040681155	0.00011848166763705312	0.00021618350127331162	0	2.73949614857786e-05	0.0004611668901123842	7.894505841766958e-05	0.00011442352505907848	0	4.944419547270596e-05	8.498569388730501e-05	0.0001614620291789713	5.396332274315563e-05	5.083105607512854e-05	0.00018164727687007432	0.00014924335798491913	0.00013582757409979213	2.7788555004279953e-05	8.355994172157402e-05	0.0002013869323025531	7.425717406238075e-05	0	2.9394959687394172e-05	1.8383157812862228e-05	4.5004494678791803e-05	0.00019055553502577699	7.701691637663588e-05	4.2949890947624675e-05	7.861937473495293e-05	3.940652968013254e-05	6.294341570802838e-05	2.787481919421827e-05	0.00029502668359138396	6.843257122396907e-05	0.00013979670729850443	0.00012073743854130802	3.174453087054678e-05	6.476220050600752e-05	5.474815930371366e-05	4.5218129684950034e-05	0.00011509001854788667	4.847546304211604e-05	0.00011276013733478219	3.064341436527684e-05	6.903758792016832e-05	2.4494118362312938e-05	6.81729820479367e-05	9.583053864172672e-05	2.714178144593593e-05	0.00021475692058399413	2.491267557520636e-05	4.70979143966683e-05	0.0001094577983207216	0.00010268002103601629	1.4610892276927746e-05	2.8602307035262718e-05	4.9689297119734155e-05	6.702499593718954e-05	9.07078242388991e-05	7.571666023097681e-05	6.052090775433075e-05	4.253156822324064e-05	2.519616954915564e-05	1.4238427786066905e-05	2.8167787999680877e-05	0.00011876935706253217	0.0001227994707043293	9.418182452676216e-05	2.8114391810205793e-05	2.5719459669428256e-05	6.767458485609272e-05	0	0.00010997325036540449	3.318132988097862e-05	1.5133977902272463e-05	0.00010168416801924845	9.65776664183125e-05	0.0001755143947227758	1.3394779405000433e-05	8.39036240825231e-05	4.543555135406196e-05	4.380464219336394e-05	6.424305644584962e-05	7.046092794933281e-05	9.433869304236273e-05	0.00010799575154024	9.941524809161508e-05	5.2685100271594475e-05
rifamycin__rphB	0.0012385387406527516	0.0002924780734878228	0.001004278729657765	0.0006434178108264616	0.0008184179037911481	0.0013087748055851907	0.001352511242772691	0.0008369785242094487	0.00113967330952492	0.001134128624892353	0.0012073906616370323	0.0009326652351887108	0.0012112356406542128	0.0012421995402530244	0.0009787537314411988	0.003084217990481679	0.001525200007958453	0.0014876335365683181	0.0012279185208300752	0.000955411907113927	4.2307377447404e-05	0.0012691398475875896	0.0018128611545193461	0.0013856887474909096	0.0012834860226506237	0.0003515867275101398	0.0007676869347111289	0.0010754827608945715	0.002169375131785389	0.0017634468513008398	0.001381978775046521	0.0005017316895149246	0.001841446792893653	0.0016341886873948877	0.001927337323443438	0.00038884740427411456	0.0004545639603134494	0.003176641273635583	0.0012167378974436052	0.0011845333219504366	0.0007051703094439473	0.000488907596100679	0.0004537386971593196	0.0017549411674567814	0.0008444889503207219	0.0008176155208771732	0.0014246834690867596	0.001029380117688929	0.0011787432444479123	0.0007104820852338618	0.0009701887338327408	0.0011770249759574893	0.0006518643734570123	3.694517768043738e-05	0.0005660591377267517	0.0008961643865778604	0.000629322361696351	0.0012579084737687966	0.0010023798259583365	0.0018682511148204785	0.000920305857385293	0.000977561882907096	0.0008129953852423847	0.0005208672788768618	0.0018391198076661874	0.0007368628257553312	0.0015311001152618756	0.0013795797486403029	0.0007669490949204645	0.0005642649101924518	0.0008386907407865341	0.0010345632847189319	0.0011922974140141434	0.0005004400766452713	0.0019312551479884659	0.00021021944422274104	0.0008233776239996764	0.0009014660286096888	0.0007030876216365185	0.0006546960540624576	0.0005341192825644745	0.00178005491081221	0.0005084801747742529	0.000461479067831425	0.0011661805647637865	0.0013468403070793018	7.79519122138341e-05	0.000652348143446561	0.0007514203148351406	0.000911892871876805	0.0007177599846212817	0.001126749556567513	0.0008897034448166792	0.0010668901937882082	0.00041823745866689793	0.0003380928637044514	0.00030015725709992594	0.001328112745510812	0.0006037313123497527	0.0014773829085367946	0.00025590145859062045	0.000552268500663141	0.0009800566010494333	0.00029015188889985714	0.0016487732546757888	0.0012147325508377687	0.0007484317028862393	0.0016619959446467702	0.0010406294497540517	0.001439499891122714	0.000282060112746835	0.0007413171045127237	0.000721018940716685	0.0007280902029785586	0.0006249906256309766	0.0008479389985339105	0.0013181225291378138	0.0017780896029339483	0.001111549862234079	0.000124195208862158
streptothricin__SAT-4	0	0	0.0001515927719216409	0	0	0.0001263304170092356	0	0.00011191940551997633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028700192474930014	0	0	0	0	7.490309300311851e-05	0	0	6.103092467927723e-05	0	0	0	0	0	0	0	0	0	0	6.939203035654698e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.647923688197814e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.355839333013347e-05	0	0	0	0	0	0	0	0	0	0	0	6.300849137866332e-05	0	0.00012508129280557867	0	0	0	0
sulfonamide__sul1	6.364995736596466e-05	0	0	0	7.233604118202445e-05	0	0.00041039588646235586	0	7.253734650587007e-05	0	0	0	0	4.89778253051088e-05	0	0	0	0	0	0	0	0	0	0	9.457941158170457e-05	0	0.00013321488731936096	0	0	0	0	0	0	4.48181860945157e-05	0	0	0	0	0	0	0	0	0	0	0	0.00015533332301399314	0.00014256248679487806	0.00025323585888799093	8.908002202711915e-05	7.601865932543376e-05	0.00029686042748926006	0.0001582529148278308	0.0008372410383887274	0	9.088636110187934e-05	0	0	0	0	0	0	0	0	0	0.00048288412806223925	0	0	0	0	0	3.095239071745903e-05	8.325280649231805e-05	0	0	0	0	5.319513823437199e-05	0	0	0	0	9.636918031299304e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.665981561496025e-05	0.0006010002328440852	0	0	0	0	0	0	0	0	0	0	0	8.98169136176719e-05	0	0	0	0.00012606103962008058	0	0	0	0	0	4.107686031348385e-05	3.1321868366143525e-05	0.0010680344558142642
sulfonamide__sul2	0.00011195113855038679	0	0	0.00010884420685911678	0.0001732523168864537	4.237853640028031e-05	6.616864935552491e-05	4.2081995725258484e-05	0	4.340951680036475e-05	3.722093349288129e-05	0	4.5063445936866615e-05	0.00010066194921109275	3.667273324461809e-05	0	4.8297494783731085e-05	0	0	0	0	0	8.744259506203314e-05	0	0.0027015588989289805	0.00041333845203050517	0.0001075798906497054	8.29495930402479e-05	0	0	0	0	0	0	0	0	0	0.00011142450868120536	0	0	0.0005635800707875983	0.001850237588604999	0	0	0.00011798277019786898	0	0.0001524820354363997	9.106787469087523e-05	0	0	4.48559105572516e-05	0	0.000274891187032098	0	0	0	3.1990211107860065e-05	0	0	0.0003662737632089164	0.00014335412908433285	9.35810562396535e-05	0.0006822131226852213	0	0	0	0.00023766808939576639	0	0	0	9.690468265440645e-05	0.0002931490254351693	0.0001230464653061362	0	0	0.00010418908373754683	0.00011292559621584973	0	0	0	0	0	0.00017708345039727305	0	0	4.8885559809866517e-05	0	0	0	4.866423372084757e-05	0.00041448483435727425	0	0	0.00021047402107098688	9.484109944256606e-05	0.0001834273757439087	0	0	0.00015708183722700818	0	0.0001828182722219659	0.00022427925373696771	0.0001004694343096545	4.357611971680389e-05	9.225163637048042e-05	0	0	9.120709452329836e-05	0	4.714202585800908e-05	8.550910837878506e-05	0	0.00022055777124777837	0	0	8.361048984330125e-05	0	4.995792560153355e-05	0	0.00046882038526248066
sulfonamide__sul3	0	0	0	0	8.755642583233996e-05	0	4.575967284754156e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.510665621950178e-05	0	0	0	0	0	0	0	0	0	0	0	0.00015881290788893532	0	0	0	0	0	0	0	0	0	0	5.551625815967821e-05	0	0	4.064730284795344e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90041844459013e-05	0	0	0	0	0	0
sulfonamide__sul4	0	0	0	0	0	0	0	0	0	0	0	2.9017564773407257e-05	0	0	0	0	2.8024429882332762e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.7299683755159646e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2722620427967052e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34591291555652e-05	0	0	0	0	0	0	0	0	2.5838946125499932e-05	0	0	0	0	2.280643011405171e-05	0	0	0	0	0	2.909086004534685e-05	0	0	0	0	0	0	0
tetracenomycin_C__tcmA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3050080632691514e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.116070325924935e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__Corynebacterium striatum tetA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8274091077838466e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2079404773860737e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.941668308761804e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.644214521366741e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.327711788171003e-05	2.3179059835788227e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__otr(A)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3654946822812065e-05	0	0	0	0	0	0	1.7526554073669376e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5738321401531478e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.574992670958239e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tet(32)	0.003361157246887947	0.0017770423774440937	0.005203197062713769	0.004591838415757983	0.004950977382995472	0.0038522779316772747	0.005068980956533436	0.0030853070433355836	0.0043280332956067	0.004300917100316927	0.0033016331028285443	0.003686922282228683	0.004102159549991926	0.004195675057334264	0.004324243596446246	0.0020214196542068137	0.004869441316250371	0.0028704561136726333	0.0017524095338182636	0.0022539610989296016	0.0038149593722990186	0.0041747166109457595	0.006118656133402456	0.00246201407433998	0.0019440840188615336	0.0017804601928948526	0.001441688820318457	0.0032846260425433236	0.003112036197512134	0.0015103368466875473	0.003072880057355252	0.004417741475428356	0.005658253583425941	0.002609403168310778	0.00416107412595638	0.002699362084257903	0.0033955481467802654	0.0021718259530325956	0.0037488991884016025	0.004803877016836638	0.001372478230931795	0.002576275666750572	0.0013831433437582758	0.003909027560248801	0.0029818172446954066	0.004029990696645114	0.0058347219513981054	0.0020190901840327876	0.006316920806874095	0.0048861320435277245	0.0046752133255054135	0.002940618128074632	0.0025538883201520327	0.0011779727208913642	0.0048640884028823324	0.002490975420912982	0.0032883483935399263	0.0028326458828944793	0.00473041519225595	0.002632861405170296	0.004195258582127351	0.00431657522720598	0.003476869011075236	0.005182676095446317	0.0017600724564324267	0.0029953498754923167	0.004350834105920547	0.003476587400632152	0.0040845418429548705	0.006136699907102905	0.0032477244019157954	0.0008637519799235239	0.011116323695223834	0.006312306059089723	0.0013565831361329812	0.0023748046692276463	0.002825167950930855	0.0054190469084084035	0.003742003437869649	0.009696745277121383	0.004402006648787532	0.002787261576222913	0.004773296619095852	0.005328313869264872	0.001626562573814664	0.005911428560074374	0.0014278148504677274	0.0054712257244069265	0.005202968316124917	0.0038409133691601235	0.005136236003902079	0.0030724185526251222	0.003234372350514524	0.005142833890775165	0.005123931367984327	0.0018914455223206332	0.0024139289079129433	0.0019072451656848264	0.004418858680102432	0.004505767095782855	0.001776824612688138	0.006134940843788998	0.006401165515693234	0.001766749106690248	0.0028878871918512562	0.00618826891795629	0.0030381519848428178	0.006832182864853447	0.003685884274264649	0.0031155582069520202	0.0037994239377043496	0.003995660468050735	0.004996571459400552	0.005074966901632287	0.005323380060586431	0.003960462729664189	0.002722527712479354	0.003973017005609834	0.0038809400212676854	0.002664318556668442
tetracycline__tet(33)	0	0	0	0	0	0	0	0	0	5.237299540454817e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.249602075468838e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.275284082371356e-05	0	0	0	6.059911775358251e-05	0	0	0	0	0	6.8073832978713e-05	0	0	0	5.5735316692666585e-05	0	0	0	0	7.174828450120573e-05	0	0	8.126027520363664e-05	0	0	0	0	0	0	0	0	0	0	0.00013391426719432532	0	0	0	0	0	0	0	0	0	6.306463604326007e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.298426069016632e-05
tetracycline__tet(34)	6.674979295196943e-05	0	0	9.286668259368955e-05	0	0	0	0	0	0	0	0	0	0	0.00013340885241161027	0	8.704557766482146e-05	0	0	0	0	0	0	0	0.0004109930407070865	0	0.0003831932525604957	7.316800466615113e-05	8.42770487987841e-05	8.721717147752302e-05	8.405739999250879e-05	8.796793578909657e-05	0	0	0	0.0003921013422358859	0	0	0	0	0	0	8.712177201621905e-05	0	0	0	0	0.000162089779842717	0	6.881169551925627e-05	0.00016252985773341813	0	0	0	0	0	0	0	0	0	0	0	0	0	7.365023991530942e-05	0	0	0	0	0	8.371214762221874e-05	0	0	0	0	9.354373738694405e-05	0	7.607397876392915e-05	0	0	0	0	0	8.758534142255114e-05	0	8.444504299104345e-05	0.0003771205026548706	0	0	0	7.886923321001138e-05	0	0	0	0	0	0	7.757134842879064e-05	0	0	0.0001644950548960228	0	0	0	0	0	0	0	0	0	0.00013091222391211786	0.00014785156064452758	0	0.00025106689303776704	0.0001571683663756038	0	0	0	6.706320490137358e-05	0
tetracycline__tet(35)	0.0009693320687682438	0.0022811248663215217	0.0009687894810661159	0.0010932807806970286	0.0014633268985674085	0.001207593047538394	0.001535549453193419	0.0012687094472746763	0.0012013875153675472	0.0012977751493385141	0.0011487832600137033	0.0010817103312753481	0.0013621991081632517	0.0016501465552064658	0.001299522164848501	0.0009327427184643055	0.0008079339340891786	0.001106662534371804	0.0009041994389879553	0.0006675800453049888	0.000647578891319854	0.0005999838420793105	0.0010722332161131956	0.0012091063212953486	0.0013361270770270658	0.0007028020946612584	0.0006413092736318082	0.0009237212730007182	0.0013879082417951303	0.001228485768982184	0.00083974823278424	0.0006637693305590714	0.0006285240172834647	0.0009122796435863177	0.0011932318752087357	0.0009516675320254032	0.0012556774323183655	0.0008573578559937137	0.0011519855799729049	0.0008996170238408826	0.001836104508650269	0.0011719361176254289	0.0011786623474262915	0.0006254313300701748	0.0010216582517126025	0.0006090237040738827	0.0009441363748058173	0.0006341073230101111	0.0013884475776187824	0.0007025442602482229	0.0008416567468223775	0.0013000083143065555	0.0009294928801413186	0.00023301146407645357	0.0012961384846550137	0.00106181916628786	0.0008930557253774746	0.0009008909282797302	0.001536579441918087	0.0018308633313145672	0.0005688192909242053	0.00113733011466084	0.001172590781884865	0.001237588456065371	0.0007665932126209317	0.001241878601082353	0.0013587881425239658	0.001576384336987505	0.001021092240360505	0.0009100754623520147	0.0011051429477033135	0.0011777682076929174	0.0009650911697024502	0.0011531272367458346	0.0008630089693952008	0.0013343849359306373	0.0012802843822341237	0.0008808667542787981	0.0010811876569282006	0.0013152837346206488	0.0009996201235874344	0.0010797194415112057	0.0005503306539906058	0.0008839914250429378	0.0008050143088354723	0.0010107891001900878	0.0006067225341166358	0.0013038845623680481	0.0010331011144274734	0.0012361401148334706	0.0015759996435194665	0.000856936126801653	0.0008797712239613848	0.0006113471765690761	0.0014758931704992558	0.0016147217438170142	0.0011921712816405034	0.0005872634583109279	0.0014674005097020403	0.0012293661721343495	0.0016428196916095424	0.0021805199535907998	0.0007614766296002627	0.0007475914374916261	0.0009475387957988488	0.0011895694426267947	0.0007350765830537911	0.0013758636772369514	0.0008192703344345973	0.0013017229227922965	0.00102802572419391	0.000984065996482691	0.0012466497829188882	0.0012468975289458316	0.001149221423049179	0.0008776337075887855	0.0009368189673146627	0.0012525954747692476	0.0009447525745068456	0.0010083740309049841
tetracycline__tet(36)	0	0	0	0	3.6347363829665745e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014222385126152999	4.706026200110658e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.141274212882931e-05	0	0	0	4.726487397535153e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
